hex_id,cate,se,in_zone,adj_cate,t_stat,sig_95
184,0.007072933545604628,0.021447654527085597,0,0.007088588244782455,0.3297765514020395,FALSE
185,0.027100102091657342,0.046738021014936855,0,0.02716008341951768,0.5798299008637209,FALSE
186,0.03763249150475542,0.05356942372817988,0,0.037715784431236424,0.7024994649132107,FALSE
187,0.05458592708548718,0.0649875090237361,0,0.05470674347127057,0.8399449048824162,FALSE
188,0.02346997572847109,0.09103119941237928,0,0.023521922407648988,0.25782342625356447,FALSE
189,0.013407924007243298,0.03681162807078678,1,0.013437600097875167,0.364230671391675,FALSE
190,0.17135318052352635,0.0817624151098205,0,0.17173244076638933,2.0957450962446567,TRUE
191,0.1240723721106992,0.05311175501145418,1,0.12434698456805494,2.3360623666821314,TRUE
192,0.19726848339928132,0.06183970037117334,1,0.197705102624525,3.1899973999750864,TRUE
193,0.21307614879264938,0.09730157051938147,1,0.21354775551563235,2.1898531303788853,TRUE
194,0.15974549156979892,0.08858430082986053,1,0.16009906022690773,1.8033160511885076,FALSE
195,-0.007968778493519554,0.03336482565235481,1,-0.00798641598853155,-0.23883770820655065,FALSE
196,0.13132960839022975,0.0622454250254247,1,0.1316202834685738,2.109867646282229,TRUE
197,0.011903430420731855,0.011393681920092094,0,0.011929776578407344,1.0447395762155558,FALSE
198,0.002843601363827798,0.005538208428566852,0,0.0028498951772286106,0.5134514889616839,FALSE
199,0.02243300868396039,0.046735346886467605,0,0.02248266021826884,0.48000090249583555,FALSE
200,0.005440335335718728,0.009649433283851388,0,0.005452376564801123,0.5637984299889705,FALSE
201,0.0018856015077947537,0.005878713697169438,0,0.0018897749563622334,0.3207506956330699,FALSE
202,0.006261894692428365,0.04909060863959544,0,0.00627575429920413,0.12755789479818455,FALSE
203,0.2237709657058879,0.07219129015248302,0,0.22426624353230468,3.099694786354934,TRUE
204,0.21158872107721993,0.08364334437940535,0,0.21205703563956207,2.5296540047162113,TRUE
205,0.1942039415589209,0.06255764850813086,0,0.1946337779577292,3.104399640815774,TRUE
206,0.04417048212759828,0.04872175354998844,0,0.044268245750823165,0.9065864610615757,FALSE
207,0.02217115608669754,0.06091758602369887,0,0.02222022805616028,0.3639532938496981,FALSE
208,0.016998564378418745,0.039947533440253695,0,0.01703618772240795,0.4255222516764928,FALSE
209,0.09339869919360409,0.0331528504366287,0,0.09360542085019095,2.817214748159729,TRUE
210,0.22656419149364906,0.0855223401336154,0,0.22706565163595518,2.649181385117358,TRUE
211,0.013764372026299697,0.020655612625082406,0,0.013794837052169667,0.6663744269480258,FALSE
212,0.009119385581094992,0.045594320330453526,0,0.009139569743301263,0.20001143815722017,FALSE
213,0.01953012230816086,0.06581105070808885,0,0.01957334881208163,0.29676053030650684,FALSE
214,0.038286823198660135,0.07873255422173739,0,0.038371564373702295,0.4862896114208558,FALSE
215,0.010730933695169679,0.02223527851157699,0,0.010754684736772421,0.48260846787156386,FALSE
216,0.030096414554462197,0.020531864589141635,0,0.030163027694984926,1.4658393261749258,FALSE
217,0.10087025492627516,0.04984776247166843,1,0.10109351356240964,2.02356635332641,TRUE
218,0.18580339904481155,0.07006705114772036,1,0.18621464231459622,2.6517941885849825,TRUE
219,0.21127481375918214,0.07309088467778578,1,0.2117424335426745,2.8905767756207505,TRUE
220,0.173992947975832,0.051465594706827836,1,0.1743780508814457,3.3807624096637268,TRUE
221,0.15603863675179813,0.06783540980863238,1,0.1563840009352331,2.3002534692720538,TRUE
222,0.17184171109220853,0.04092075173595733,1,0.17222205261189144,4.199378159057868,TRUE
223,0.04913797531324092,0.06885069514439418,1,0.04924673361229412,0.7136888772174108,FALSE
224,-0.003011289352960729,0.007209577655621514,0,-0.0030179543143454275,-0.41767902321056777,FALSE
225,0.0015711077627889175,0.006998071103393418,0,0.001574585134553239,0.22450583018898956,FALSE
226,0.006688602021459177,0.016909590048364023,0,0.006703406070145768,0.39555080887997573,FALSE
