hex_id,cate,se,in_zone,adj_cate,t_stat,sig_95
80,-1.2509979039704657,1.5549891437955066,0,-1.2649167082802344,-0.8045058764313675,FALSE
81,-1.4931790425792157,1.635600122766471,0,-1.5097923932708077,-0.9129242666316492,FALSE
82,-1.3108066113583285,1.3807383003722706,0,-1.3253908569861919,-0.9493519597485727,FALSE
83,-7.305457738546528,1.6431111769142248,0,-7.386739438806287,-4.4461128627134245,TRUE
84,-5.032350562940839,5.761877211399703,0,-5.088341306395659,-0.8733873316467908,FALSE
85,-4.412854091097808,5.2337012869707715,0,-4.461952216959258,-0.8431612446211916,FALSE
86,-4.233330201952079,4.935021386853812,0,-4.280430916088044,-0.8578139525857096,FALSE
87,-6.621835525022793,3.5711192654647754,0,-6.6955111343517455,-1.8542745376948289,FALSE
88,-6.580665151657635,3.347702902033408,0,-6.653882692776872,-1.965725556966394,TRUE
89,-5.521978996961008,3.6491235872668892,0,-5.583417425288836,-1.5132343054176591,FALSE
90,-5.0495119633022805,4.00588032741987,0,-5.105693647263519,-1.2605249160187963,FALSE
91,-5.719289927533367,3.124361404002675,0,-5.782923669076428,-1.8305468503759788,FALSE
92,-5.842688795740643,4.0430930373488785,0,-5.907695492980251,-1.445103721771337,FALSE
93,-5.248395757728851,2.686742504214709,0,-5.306790254842071,-1.9534420397547072,FALSE
94,-5.848595372195497,1.6957456719279207,0,-5.9136677869567364,-3.4489814534193295,TRUE
95,-5.561357555523869,1.7289950974606798,0,-5.623234116041126,-3.2165259251987806,TRUE
96,-5.474440641055554,1.831365692286909,0,-5.535350149973561,-2.9892667882291564,TRUE
97,-2.575442612475904,3.271598956343188,0,-2.6040974020805217,-0.7872122001636138,FALSE
98,-5.1844480630455205,4.072555896495893,0,-5.242131067800893,-1.2730207257575816,FALSE
99,-6.359571563294158,2.748906314243843,1,-6.430329181514397,-2.3134915622046295,TRUE
100,-1.9676503029534764,1.8764002636742574,1,-1.9895426973611277,-1.0486303701005342,FALSE
101,-1.2861553680999125,1.494139728928171,0,-1.3004653400221067,-0.8607999260032679,FALSE
102,-1.161001909111455,1.3857289355525086,0,-1.1739194034772742,-0.837827571702216,FALSE
103,-9.3194295355371235,1.6138894762386327,0,-9.42311901061308,-5.774515338718979,TRUE
104,-4.21578522799656,1.5242793292722554,0,-4.262690733924476,-2.7657563459902876,TRUE
105,-4.93201718713556,5.821970906120501,0,-4.986891605279889,-0.8471387553569953,FALSE
106,-4.20163120146136,5.030678466776266,0,-4.248379227408764,-0.835201698778779,FALSE
107,-6.450225923360802,3.4763277891830544,0,-6.521992176602402,-1.855471150744568,FALSE
